sample_id,physical_scenario_id,category,severity,truth_topology_id,truth_equivalence_set,truth_equivalence_member_count,truth_unique_under_observation,equivalence_evaluable,parameter_domain_truth,parameter_vector_hash,noiseless_cfr_hash,observation_hash,scientific_hash
stage4a7_1_pilot_0182,pilot_stage4a7_1_pilot_0182,in_domain_interior,not_applicable,G006,"G006",1,1,1,in_domain,755e508d55db21e367fc9620f597c4adc03e9b5bcea8aa91e75daf0b53b5b8dc,a1c2b6bb41cc6eb567858cf1e402cabc1c5ad60e8f8e3d5cfc203f3edf09a682,a1c2b6bb41cc6eb567858cf1e402cabc1c5ad60e8f8e3d5cfc203f3edf09a682,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0183,pilot_stage4a7_1_pilot_0183,in_domain_interior,not_applicable,G006,"G006",1,1,1,in_domain,32b1314f3f913ef08052f353e3b30ecbee5f135eb5db3382ceacbda1f33a4b95,128239d2654fd9edd2c703ff94e9a3778cf0a634140a5f222a9f25b1ed7ce429,128239d2654fd9edd2c703ff94e9a3778cf0a634140a5f222a9f25b1ed7ce429,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0184,pilot_stage4a7_1_pilot_0184,in_domain_interior,not_applicable,G006,"G006",1,1,1,in_domain,48b25d7a609eeb40beb889aea393aa90034cabd4b56c0c7e14a913b5741458d3,e3ce5196f9993f5e2197e0aa5a79f09760146281284082787e43ae416471e18b,e3ce5196f9993f5e2197e0aa5a79f09760146281284082787e43ae416471e18b,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0185,pilot_stage4a7_1_pilot_0185,in_domain_interior,not_applicable,G006,"G006",1,1,1,in_domain,b76dbd6dfc6f360b022767ff88824a6a79bd6f780efc6403037bee413e150b6d,cbdef109ffe5dba01ea149438e2f8027122299cd319e6e3ad30af52d549202d5,cbdef109ffe5dba01ea149438e2f8027122299cd319e6e3ad30af52d549202d5,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0186,pilot_stage4a7_1_pilot_0186,symmetry_preserving_nominal,not_applicable,G006,"G006",1,1,1,in_domain,cb108dcd2d4920b920765717feaf1e8e481ecccf1edfdf2ab58de067f8745fcb,849a15b95176b4f218b110167994e7cd1b20ba6717dc9bf7a0031fedca6b5dd4,849a15b95176b4f218b110167994e7cd1b20ba6717dc9bf7a0031fedca6b5dd4,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0187,pilot_stage4a7_1_pilot_0187,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,9aa4bd3e482c80db5b770bd05c57e661d12d8087c4a053cc3d6013000ae0ea17,55e7038fb9044fbf43f6a8479eef9ba451867fe887e477a2456e5b94c943c742,55e7038fb9044fbf43f6a8479eef9ba451867fe887e477a2456e5b94c943c742,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0188,pilot_stage4a7_1_pilot_0188,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,e1b00306087c72bcc2b236e773e92047a4bed2ff0717ebf1f3e970a18967b257,c8f312f248af06703aee14649286fdc7e2125a1adee1d9b0fdfff7e94cf4b7c0,c8f312f248af06703aee14649286fdc7e2125a1adee1d9b0fdfff7e94cf4b7c0,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0189,pilot_stage4a7_1_pilot_0189,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,54b4b073ca8041f6712cbf52e1981add1fa66d154c96335aea35490a4356d82f,0fbb15ec3980328893905bee908e1aaa4a1b4996160d28ca011f91cdd4486f2e,0fbb15ec3980328893905bee908e1aaa4a1b4996160d28ca011f91cdd4486f2e,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0190,pilot_stage4a7_1_pilot_0190,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,20901ebf222ce5c1ae0916c9aa1678ec0e3431f6de4ff0e063cea10f6f81c729,6dc10ed089b683fee77768d8c8ea33b10ad2a7eb7db89195dac2288da722d80c,6dc10ed089b683fee77768d8c8ea33b10ad2a7eb7db89195dac2288da722d80c,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0191,pilot_stage4a7_1_pilot_0191,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,fe7e3ff0ac099a5e5190a84aed4174ef7203921c30b6b436d60642b8476aac6d,6c073401c520d31392b89896309e3dfff8545b88c4919033c050b9c8b3ffb62c,6c073401c520d31392b89896309e3dfff8545b88c4919033c050b9c8b3ffb62c,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0192,pilot_stage4a7_1_pilot_0192,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,e8d408d7848d271833c84ae0888391628aaf635b294d4087b94239c3354a1ca9,74a0dbd1fef726961b102db1dd3a35f6c01288c19e029f4cde540d52a391441b,74a0dbd1fef726961b102db1dd3a35f6c01288c19e029f4cde540d52a391441b,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0193,pilot_stage4a7_1_pilot_0193,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,fa0bd49a714a2bcf4245d3ef0ae9f219c5a2743867f5ad8d56d1a774e7993914,3621b30d9d656354d75c06f6952e534b5cdcc46c4ae9e42334d3b161fcc2c9eb,3621b30d9d656354d75c06f6952e534b5cdcc46c4ae9e42334d3b161fcc2c9eb,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0194,pilot_stage4a7_1_pilot_0194,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,f94caaea77cb6a4e762f370191a13e04cb41272b2a04ffce4222a8238e14e90d,86e6a5a2c97be175ced9f0e020c670557ff00d8c20de508c3fa453f439c36eed,86e6a5a2c97be175ced9f0e020c670557ff00d8c20de508c3fa453f439c36eed,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0195,pilot_stage4a7_1_pilot_0195,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,5fbfef85c56f6ef75f22f80a9cbe5eb2949d883fedaaa95978b6b0906ea3d002,908820809971c58e898392a8a66747d4b8fb6f709a642b4aea81d9fead6a3504,908820809971c58e898392a8a66747d4b8fb6f709a642b4aea81d9fead6a3504,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0196,pilot_stage4a7_1_pilot_0196,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,4ab2c68a59d11e9bcf7fe5716b8139b4794e380321be91102db980dc2944981a,79eaea9464820f75d13207807da049f11f64c875878077f2de96a113834ad127,79eaea9464820f75d13207807da049f11f64c875878077f2de96a113834ad127,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0197,pilot_stage4a7_1_pilot_0197,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,6213ae7eacc2dae00df000daa58bd1a774daba4121c197b84c50573b498d5c87,b7b0233f6dcfecda6280e379c5b3a1f60c7105274d78fdbfff086da629377fa5,b7b0233f6dcfecda6280e379c5b3a1f60c7105274d78fdbfff086da629377fa5,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0198,pilot_stage4a7_1_pilot_0198,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,07c707371a40c49233e69ef0207f393e57d5cf25be8580815586c6bcbb81234a,16a3d2a5397ee4e0799dd4ef346d9b596e9d84971991b900bd88253d415a9265,16a3d2a5397ee4e0799dd4ef346d9b596e9d84971991b900bd88253d415a9265,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0199,pilot_stage4a7_1_pilot_0199,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,827688a174188f60710b73a9899859ca92bd63f48c35a5adcb32cb6e39c90785,d97b44f99373108dea632d7b1478018584c7dcea5f867b73de640beacbdca0ed,d97b44f99373108dea632d7b1478018584c7dcea5f867b73de640beacbdca0ed,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0200,pilot_stage4a7_1_pilot_0200,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,3b450966d62e86e6eeaa5277b90e5893df381943ab58011cad9f6a76af5e233d,d81965d9e0c1bece6d27f4a530a5f88d306ee75cd3dccabec36a793e33cb317f,d81965d9e0c1bece6d27f4a530a5f88d306ee75cd3dccabec36a793e33cb317f,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0201,pilot_stage4a7_1_pilot_0201,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,4cf2316ff53f88dbbcf76443e3d5117eb74d1dbf72e5b2c8e455c74c29626af1,5906e7d2dc9780a5b58289b5256d4540b6afa64be22df29798de7d99bcf9a5e0,5906e7d2dc9780a5b58289b5256d4540b6afa64be22df29798de7d99bcf9a5e0,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0202,pilot_stage4a7_1_pilot_0202,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,6c5943d282baf37475961212330e87f2d61c1732df7fcbb6e781f8b5dd1875d3,37969fb84b777989718355ea9cdcd810a5d1acaab4e37c49dd3aa43eb3a76853,37969fb84b777989718355ea9cdcd810a5d1acaab4e37c49dd3aa43eb3a76853,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0203,pilot_stage4a7_1_pilot_0203,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,be7b03a73b17769a0a5cfa86ff69efb04c359c438ffbbbf02769bb239a0bfcd7,82d8d20ed172a723401562f22750cad026b7fb85384e086b24b3f376de3c365e,82d8d20ed172a723401562f22750cad026b7fb85384e086b24b3f376de3c365e,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0204,pilot_stage4a7_1_pilot_0204,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,a38696edbf52eab8ef52e0d888800728c7226333b7666426c0c4798a64a739dc,9b0d4136d81a02c0bce1cda577ff6378013b0dfd94cd9f58ed805e124e305872,9b0d4136d81a02c0bce1cda577ff6378013b0dfd94cd9f58ed805e124e305872,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0205,pilot_stage4a7_1_pilot_0205,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,b27446abf46f9a50cfdf18f81666e1a408072f050aca84c7d66d7b7eb4d76a0e,791af1d52f0a96e1e245d7bf9f43e8f9a24dc7017ddd1421d4e3ad70c8d416a3,791af1d52f0a96e1e245d7bf9f43e8f9a24dc7017ddd1421d4e3ad70c8d416a3,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0206,pilot_stage4a7_1_pilot_0206,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,6df68b9585264118a357bfdcf331d372b3c22ebdbdea4e591c11777a9ba56b7e,5a066437becf8e3676d27b2259758b0191d037eb7ea0833e236f38991d8e34d0,5a066437becf8e3676d27b2259758b0191d037eb7ea0833e236f38991d8e34d0,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0207,pilot_stage4a7_1_pilot_0207,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,3e02d4ec31006e81f13da8c4b855b43cb101a623b31fe1d791d303ca6cd1039d,812697e59fa9b4d401424fac9b0da0701aed19830dc002b7b2e72dfe4485b7a4,812697e59fa9b4d401424fac9b0da0701aed19830dc002b7b2e72dfe4485b7a4,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0208,pilot_stage4a7_1_pilot_0208,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,0a100495feee2420b0eac534d3db32e4a4409b6c344ae1e47b201205f7d0f206,ae70dacd466f4b81ec32e90f9d0d86327946e177c106afe4c457e73271e9d9c4,ae70dacd466f4b81ec32e90f9d0d86327946e177c106afe4c457e73271e9d9c4,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0209,pilot_stage4a7_1_pilot_0209,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,8e19a62ab317f7e5798f07e0b52e1e8363a52bc3d4c945da9ccda188b268a39b,275042ce6865cfe3b3aebfa79ccd48be11e06c1fb6461e12ec44173f37ce1086,275042ce6865cfe3b3aebfa79ccd48be11e06c1fb6461e12ec44173f37ce1086,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0210,pilot_stage4a7_1_pilot_0210,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,670fe37cf650a50fdd0d4192f9ef0a7af76906996782988ac1fd34ac6411d8ec,66f2f4050152e8063634af47b0326b8033350ae677c753e1696638b85a161d76,66f2f4050152e8063634af47b0326b8033350ae677c753e1696638b85a161d76,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0211,pilot_stage4a7_1_pilot_0211,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,258e1867c5a6809cb2e583403c94d2753c25912db0aba829694059e0f7b46602,70da5d6944e2af6e85d25dd2300b61bafaec782a18251f816b030b8ed3f55a09,70da5d6944e2af6e85d25dd2300b61bafaec782a18251f816b030b8ed3f55a09,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0212,pilot_stage4a7_1_pilot_0212,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,2edb0b3eeaa1ee2866b9b05249f0baf5b9ccc2ddc29d3bd8dc978bb01465a294,32042aff6867b10012efd32ed06931692e0fffc8a4c9c1232727b5dfb8ea9754,32042aff6867b10012efd32ed06931692e0fffc8a4c9c1232727b5dfb8ea9754,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0213,pilot_stage4a7_1_pilot_0213,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,bc71d3cc71dd80481d1029b5ed28dbbcc4a85f2ac6b489bc4660c22119fbc5c6,482fbf50b6a0fe09ce468ec2972e09e962930e18bbddbb54225d2e56720b5867,482fbf50b6a0fe09ce468ec2972e09e962930e18bbddbb54225d2e56720b5867,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0214,pilot_stage4a7_1_pilot_0214,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,6066fe70067ec9d04c4366a9ec0a1ffa0a065c0d526fdc3de004f92925a2a393,762700a7147ba538dfd0a493ca483abcca66fb797bc2d80d4b384d960e58e2f4,762700a7147ba538dfd0a493ca483abcca66fb797bc2d80d4b384d960e58e2f4,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0215,pilot_stage4a7_1_pilot_0215,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,530322b2bf888d6e93a4b81b6b783d69a447396ba3914b448fc64b05a4df2445,4e803d8a53dd9135924369ac16fb9c29591b2b9b75158cf7d4ac54d07ca78e67,4e803d8a53dd9135924369ac16fb9c29591b2b9b75158cf7d4ac54d07ca78e67,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0216,pilot_stage4a7_1_pilot_0216,in_domain_interior,not_applicable,G007,"G007",1,1,1,in_domain,f4f69e3bf219d8fbb0c4d3f2ef2374e70ff3cea23ff06cb5a7f471ae579904bf,31af886bdf79d03c8fcef539f72e7d82ab49c277c858368d63453a66beb921fe,31af886bdf79d03c8fcef539f72e7d82ab49c277c858368d63453a66beb921fe,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0217,pilot_stage4a7_1_pilot_0217,symmetry_preserving_nominal,not_applicable,G007,"G004,G007",2,0,1,in_domain,cb108dcd2d4920b920765717feaf1e8e481ecccf1edfdf2ab58de067f8745fcb,ac735ab307f8bb3c695ec53c92aa6230fc7898804d2f47d12e7118ac8bf349ad,ac735ab307f8bb3c695ec53c92aa6230fc7898804d2f47d12e7118ac8bf349ad,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0218,pilot_stage4a7_1_pilot_0218,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,b3c2363c5c11c236a820e86dd31cc8aca1a00648c8fea4f36f758056893a0ff2,d39228da79e174896ef60cf48dc6e36e9d34e12982b1a21faba3e2d30773eb4c,d39228da79e174896ef60cf48dc6e36e9d34e12982b1a21faba3e2d30773eb4c,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0219,pilot_stage4a7_1_pilot_0219,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,987751f0ff659d0cb519a9eb82addd8c5e9257436211baf06b7a9af8d0289795,79e06c7519afbf21e04b927501bda217c1b37466e6999cb6f8237727f84453ae,79e06c7519afbf21e04b927501bda217c1b37466e6999cb6f8237727f84453ae,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0220,pilot_stage4a7_1_pilot_0220,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,8586ba3015c326f28eada1986a3a26b614accaaca83c962c0ddeae0b51f1419f,32347eb0e4e4528fac6b4eb8a3307aa2892cbf82b59933faf0b2909fd92e3afc,32347eb0e4e4528fac6b4eb8a3307aa2892cbf82b59933faf0b2909fd92e3afc,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0221,pilot_stage4a7_1_pilot_0221,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,d5954082540a8a3fd3a753cc4bb2888c8cb40b9c49a92f697809103baf995b1b,0a3eef0eadf252d226bf259c42f8a7abf3bd65b6e025f899156040545b11bc8e,0a3eef0eadf252d226bf259c42f8a7abf3bd65b6e025f899156040545b11bc8e,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0222,pilot_stage4a7_1_pilot_0222,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,91616bda648229fc5e87f6dd71fe6b3c967e70117654b295f42864392ba5e1d8,de5a8736e9ad9cf6ea818c43cd62babf0ecb7d41088cd8a14de59d2021e732c5,de5a8736e9ad9cf6ea818c43cd62babf0ecb7d41088cd8a14de59d2021e732c5,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0223,pilot_stage4a7_1_pilot_0223,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,efe119dbffecc78af768deef2e7e5a19e83c3b3e14330c03daae864c774f6d04,89d1289d411187790c43be70af1389bad428f22e9168453cabade76b8e828048,89d1289d411187790c43be70af1389bad428f22e9168453cabade76b8e828048,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0224,pilot_stage4a7_1_pilot_0224,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,cc371d2c7134d6ee12615088460c8192ca836edbb727a94935dcefb5b7836748,5854448cf7a307e4a4bc31040398171ef287445310b9a3a6157b2b30fc55bbd2,5854448cf7a307e4a4bc31040398171ef287445310b9a3a6157b2b30fc55bbd2,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0225,pilot_stage4a7_1_pilot_0225,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,76e87df9dbb91ed5eb27f40f1f4c6cfc52a46a5d4e650c03e6bb2d7085c3ddb1,e2146cafbe3ca8ff36cbea5d06c48074e81a9c307ef14f9a362b91f377935adb,e2146cafbe3ca8ff36cbea5d06c48074e81a9c307ef14f9a362b91f377935adb,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0226,pilot_stage4a7_1_pilot_0226,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,d45123d623499c01e104ba57aca8a6b84f8d9d62cc7b8de2e7df5848d3a9ceda,bf62dec57bed4f2fbc0f85911feffafc48e4fc0db263608688bd85674e55d31b,bf62dec57bed4f2fbc0f85911feffafc48e4fc0db263608688bd85674e55d31b,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0227,pilot_stage4a7_1_pilot_0227,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,95dc73b350408744baacdc816cc98ddffded535ef231a4fc0fa81224c567041c,ee8c3887f67b1703bf5a14bd89a6f3aa1c63a556cf8e95a7425f4c3d4c40f95b,ee8c3887f67b1703bf5a14bd89a6f3aa1c63a556cf8e95a7425f4c3d4c40f95b,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0228,pilot_stage4a7_1_pilot_0228,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,edb3e63c965def2fd538a367a4b6de4bf7f9aa62b8d03cb44cab9cc202caf0b3,7c8c9de84b32db517401fb2965d650404c75192c62bd5508c50e0c34079d879a,7c8c9de84b32db517401fb2965d650404c75192c62bd5508c50e0c34079d879a,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0229,pilot_stage4a7_1_pilot_0229,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,76c45b8601a3302fb03a236a3dfb2155abbbc8fb6ee56f755cc6097c21ab20c1,b7dca1dbca8d8327c8046c306a24a886c3506e5f5e09fd1072e8383200c7bbbe,b7dca1dbca8d8327c8046c306a24a886c3506e5f5e09fd1072e8383200c7bbbe,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0230,pilot_stage4a7_1_pilot_0230,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,857fe560cdc9084955bfed0c9a4e634d6b342d15bbd4df857b83d7fca7bd133f,675c7a84b9af2fe0e0e3c61e4300d00554c91a735666adaed21881cac2565608,675c7a84b9af2fe0e0e3c61e4300d00554c91a735666adaed21881cac2565608,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0231,pilot_stage4a7_1_pilot_0231,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,1e340f6047770d038d51bcde8fee54bd7859747094ef1fd8268bb711e00d9a3b,ea4accd9f92c9042e270880c08413d75d13147a997bf7d3c0c172a9318fce208,ea4accd9f92c9042e270880c08413d75d13147a997bf7d3c0c172a9318fce208,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0232,pilot_stage4a7_1_pilot_0232,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,6ad577e998bb01c41d41fd51396fdbc29ad949590d2d6933035e89d36f278d71,7178e3e424e803aba2e21c5898e370c63853875b784049bf65cf9cbaa5c50d90,7178e3e424e803aba2e21c5898e370c63853875b784049bf65cf9cbaa5c50d90,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0233,pilot_stage4a7_1_pilot_0233,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,5992450a81e33438134f72393d5c3011b75b39ab25cf98a2d98ae1c75cf58300,9a4989e52a97e919f6c9927c8cd84990e3ad5b03c2b9d82b04551272870e9bd8,9a4989e52a97e919f6c9927c8cd84990e3ad5b03c2b9d82b04551272870e9bd8,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0234,pilot_stage4a7_1_pilot_0234,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,490433291fd9a8f60cd7f7f72b4c1f58f937c56677594170aafa55a757487196,1923fb691fa3bd062a917de3e699288d247f7716fd0b16bda62fb49d415060f9,1923fb691fa3bd062a917de3e699288d247f7716fd0b16bda62fb49d415060f9,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0235,pilot_stage4a7_1_pilot_0235,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,ce2d2972fccadf9965e8de215296d55524960e060113875ee80c9df17a589db0,3832a8104895122f92f53a28931b642577a7848dc0a612e4b2cdc39b1528f5e3,3832a8104895122f92f53a28931b642577a7848dc0a612e4b2cdc39b1528f5e3,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0236,pilot_stage4a7_1_pilot_0236,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,bce960d82cd06736d96d1eff7efbff15134e3e02f4b2f522831eeffaf224f638,60b8270cb356cc37e49a2f69467cf9e81fb260d37dc4bba42948c75f2871b6c2,60b8270cb356cc37e49a2f69467cf9e81fb260d37dc4bba42948c75f2871b6c2,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0237,pilot_stage4a7_1_pilot_0237,structure_out,not_applicable,OOG002,"OOG002",1,0,0,not_evaluable,e6c049595318e64c7313af8ba31985d9be64b87a621776fc044dd93aae77be67,fb6a8b90189b7f999bbaa5ace09d78b3633a7a84e008117d15087f0b27767de4,fb6a8b90189b7f999bbaa5ace09d78b3633a7a84e008117d15087f0b27767de4,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0238,pilot_stage4a7_1_pilot_0238,structure_out,not_applicable,OOG003,"OOG003",1,0,0,not_evaluable,e36845c24974165f77b1f08864f803572d989ef07bc45bfc0b12c3f67fa595a7,d7d12780cf2d1f87e1b0c583b031653e7a1dd708848255876083ef2ff791eb61,d7d12780cf2d1f87e1b0c583b031653e7a1dd708848255876083ef2ff791eb61,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
stage4a7_1_pilot_0239,pilot_stage4a7_1_pilot_0239,structure_out,not_applicable,OOG001,"OOG001",1,0,0,not_evaluable,63771dd20fe4e28229c3e1b30ccef561fb2b285912c5e5545ff65466cb20bff7,178f7e7227f1bca21cbab2c87e4ab148e557f969a1de8c50a38ec40e57f7b7c7,178f7e7227f1bca21cbab2c87e4ab148e557f969a1de8c50a38ec40e57f7b7c7,0a7ad136906bcc694e9cdc57485e98b3b14f59e1c377a526b9098a8d631e77f1
